date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,proxy_source
2026-07-03,Rotterdam,0.676,5,66.9,True,Weather-Correlated Engine
2026-07-03,Los Angeles,0.624,6,61.8,True,Weather-Correlated Engine
2026-07-04,Shanghai,0.7344,8,72.7,True,Weather-Correlated Engine
2026-07-04,Singapore,0.7123,7,70.5,True,Weather-Correlated Engine
2026-07-04,Rotterdam,0.6551,6,64.9,True,Weather-Correlated Engine
2026-07-04,Los Angeles,0.6298,5,62.3,True,Weather-Correlated Engine
2026-07-05,Shanghai,0.7082,8,70.1,True,Weather-Correlated Engine
2026-07-05,Singapore,0.69,6,68.3,True,Weather-Correlated Engine
2026-07-05,Rotterdam,0.6413,7,63.5,True,Weather-Correlated Engine
2026-07-05,Los Angeles,0.6047,4,59.9,True,Weather-Correlated Engine
2026-07-06,Shanghai,0.707,5,70.0,True,Weather-Correlated Engine
2026-07-06,Singapore,0.7144,6,70.7,True,Weather-Correlated Engine
2026-07-06,Rotterdam,0.6718,5,66.5,True,Weather-Correlated Engine
2026-07-06,Los Angeles,0.5861,6,58.0,True,Weather-Correlated Engine
2026-07-07,Shanghai,0.7301,8,72.3,True,Weather-Correlated Engine
2026-07-07,Singapore,0.6751,6,66.8,True,Weather-Correlated Engine
2026-07-07,Rotterdam,0.65,5,64.4,True,Weather-Correlated Engine
2026-07-07,Los Angeles,0.6262,6,62.0,True,Weather-Correlated Engine
2026-07-08,Shanghai,0.7341,7,72.7,True,Weather-Correlated Engine
2026-07-08,Singapore,0.6929,7,68.6,True,Weather-Correlated Engine
2026-07-08,Rotterdam,0.6858,5,67.9,True,Weather-Correlated Engine
2026-07-08,Los Angeles,0.6017,5,59.6,True,Weather-Correlated Engine
2026-07-09,Shanghai,0.7363,6,72.9,True,Weather-Correlated Engine
2026-07-09,Singapore,0.6888,6,68.2,True,Weather-Correlated Engine
2026-07-09,Rotterdam,0.6609,5,65.4,True,Weather-Correlated Engine
2026-07-09,Los Angeles,0.6293,6,62.3,True,Weather-Correlated Engine
2026-07-10,Shanghai,0.7262,6,71.9,True,Weather-Correlated Engine
2026-07-10,Singapore,0.6831,6,67.6,True,Weather-Correlated Engine
2026-07-10,Rotterdam,0.6668,5,66.0,True,Weather-Correlated Engine
2026-07-10,Los Angeles,0.6175,6,61.1,True,Weather-Correlated Engine
2026-07-11,Shanghai,0.7304,6,72.3,True,Weather-Correlated Engine
2026-07-11,Singapore,0.7189,6,71.2,True,Weather-Correlated Engine
2026-07-11,Rotterdam,0.6584,5,65.2,True,Weather-Correlated Engine
2026-07-11,Los Angeles,0.5992,5,59.3,True,Weather-Correlated Engine
2026-07-12,Shanghai,0.7062,7,69.9,True,Weather-Correlated Engine
2026-07-12,Singapore,0.6917,5,68.5,True,Weather-Correlated Engine
2026-07-12,Rotterdam,0.6596,5,65.3,True,Weather-Correlated Engine
2026-07-12,Los Angeles,0.6079,5,60.2,True,Weather-Correlated Engine
2026-07-13,Shanghai,0.7221,7,71.5,True,Weather-Correlated Engine
2026-07-13,Singapore,0.7093,7,70.2,True,Weather-Correlated Engine
2026-07-13,Rotterdam,0.6851,7,67.8,True,Weather-Correlated Engine
2026-07-13,Los Angeles,0.581,5,57.5,True,Weather-Correlated Engine
2026-07-14,Shanghai,0.7381,7,73.1,True,Weather-Correlated Engine
2026-07-14,Singapore,0.7067,5,70.0,True,Weather-Correlated Engine
2026-07-14,Rotterdam,0.6763,6,67.0,True,Weather-Correlated Engine
2026-07-14,Los Angeles,0.6253,5,61.9,True,Weather-Correlated Engine
2026-07-15,Shanghai,0.7448,7,73.7,True,Weather-Correlated Engine
2026-07-15,Singapore,0.677,6,67.0,True,Weather-Correlated Engine
2026-07-15,Rotterdam,0.6597,6,65.3,True,Weather-Correlated Engine
2026-07-15,Los Angeles,0.5984,5,59.2,True,Weather-Correlated Engine
2026-07-16,Shanghai,0.7315,8,72.4,True,Weather-Correlated Engine
2026-07-16,Singapore,0.6932,5,68.6,True,Weather-Correlated Engine
2026-07-16,Rotterdam,0.6424,6,63.6,True,Weather-Correlated Engine
2026-07-16,Los Angeles,0.6189,5,61.3,True,Weather-Correlated Engine
2026-07-17,Shanghai,0.7364,6,72.9,True,Weather-Correlated Engine
2026-07-17,Singapore,0.6783,7,67.2,True,Weather-Correlated Engine
2026-07-17,Rotterdam,0.6527,6,64.6,True,Weather-Correlated Engine
2026-07-17,Los Angeles,0.6001,4,59.4,True,Weather-Correlated Engine
2026-07-18,Shanghai,0.7142,8,70.7,True,Weather-Correlated Engine
2026-07-18,Singapore,0.6875,7,68.1,True,Weather-Correlated Engine
2026-07-18,Rotterdam,0.6435,7,63.7,True,Weather-Correlated Engine
2026-07-18,Los Angeles,0.6231,6,61.7,True,Weather-Correlated Engine
2026-07-19,Shanghai,0.7015,6,69.4,True,Weather-Correlated Engine
2026-07-19,Singapore,0.7057,7,69.9,True,Weather-Correlated Engine
2026-07-19,Rotterdam,0.6555,5,64.9,True,Weather-Correlated Engine
2026-07-19,Los Angeles,0.5882,5,58.2,True,Weather-Correlated Engine
2026-07-20,Shanghai,0.7131,7,70.6,True,Weather-Correlated Engine
2026-07-20,Singapore,0.702,7,69.5,True,Weather-Correlated Engine
2026-07-20,Rotterdam,0.6651,7,65.8,True,Weather-Correlated Engine
2026-07-20,Los Angeles,0.6235,5,61.7,True,Weather-Correlated Engine
2026-07-21,Shanghai,0.7222,7,71.5,True,Weather-Correlated Engine
2026-07-21,Singapore,0.6916,5,68.5,True,Weather-Correlated Engine
2026-07-21,Rotterdam,0.6405,7,63.4,True,Weather-Correlated Engine
2026-07-21,Los Angeles,0.5927,6,58.7,True,Weather-Correlated Engine
2026-07-22,Shanghai,0.7089,6,70.2,True,Weather-Correlated Engine
2026-07-22,Singapore,0.7127,7,70.6,True,Weather-Correlated Engine
2026-07-22,Rotterdam,0.6589,5,65.2,True,Weather-Correlated Engine
2026-07-22,Los Angeles,0.6209,6,61.5,True,Weather-Correlated Engine
2026-07-23,Shanghai,0.7432,8,73.6,True,Weather-Correlated Engine
2026-07-23,Singapore,0.7179,7,71.1,True,Weather-Correlated Engine
2026-07-23,Rotterdam,0.65,5,64.4,True,Weather-Correlated Engine
2026-07-23,Los Angeles,0.5933,5,58.7,True,Weather-Correlated Engine
2026-07-24,Shanghai,0.7424,8,73.5,True,Weather-Correlated Engine
2026-07-24,Singapore,0.716,6,70.9,True,Weather-Correlated Engine
2026-07-24,Rotterdam,0.6811,7,67.4,True,Weather-Correlated Engine
2026-07-24,Los Angeles,0.6076,5,60.2,True,Weather-Correlated Engine
2026-07-25,Shanghai,0.7272,7,72.0,True,Weather-Correlated Engine
2026-07-25,Singapore,0.6806,5,67.4,True,Weather-Correlated Engine
2026-07-25,Rotterdam,0.6427,7,63.6,True,Weather-Correlated Engine
2026-07-25,Los Angeles,0.6193,6,61.3,True,Weather-Correlated Engine
2026-07-26,Shanghai,0.7356,8,72.8,True,Weather-Correlated Engine
2026-07-26,Singapore,0.6771,5,67.0,True,Weather-Correlated Engine
2026-07-26,Rotterdam,0.6874,5,68.1,True,Weather-Correlated Engine
2026-07-26,Los Angeles,0.5844,5,57.9,True,Weather-Correlated Engine
2026-07-27,Shanghai,0.7452,8,73.8,True,Weather-Correlated Engine
2026-07-27,Singapore,0.7181,7,71.1,True,Weather-Correlated Engine
2026-07-27,Rotterdam,0.6498,5,64.3,True,Weather-Correlated Engine
2026-07-27,Los Angeles,0.586,5,58.0,True,Weather-Correlated Engine
2026-07-28,Shanghai,0.7025,6,69.5,True,Weather-Correlated Engine
2026-07-28,Singapore,0.6928,5,68.6,True,Weather-Correlated Engine
2026-07-28,Rotterdam,0.6571,5,65.0,True,Weather-Correlated Engine
2026-07-28,Los Angeles,0.6281,7,62.2,True,Weather-Correlated Engine
2026-07-29,Shanghai,0.7267,8,71.9,True,Weather-Correlated Engine
2026-07-29,Singapore,0.686,5,67.9,True,Weather-Correlated Engine
2026-07-29,Rotterdam,0.6493,6,64.3,True,Weather-Correlated Engine
2026-07-29,Los Angeles,0.607,6,60.1,True,Weather-Correlated Engine
2026-07-30,Shanghai,0.7023,6,69.5,True,Weather-Correlated Engine
2026-07-30,Singapore,0.6857,6,67.9,True,Weather-Correlated Engine
2026-07-30,Rotterdam,0.6868,7,68.0,True,Weather-Correlated Engine
2026-07-30,Los Angeles,0.5988,6,59.3,True,Weather-Correlated Engine
2026-07-31,Shanghai,0.7289,8,72.2,True,Weather-Correlated Engine
2026-07-31,Singapore,0.7135,7,70.6,True,Weather-Correlated Engine
2026-07-31,Rotterdam,0.6858,5,67.9,True,Weather-Correlated Engine
2026-07-31,Los Angeles,0.5824,4,57.7,True,Weather-Correlated Engine
2026-08-01,Shanghai,0.7439,7,73.6,True,Weather-Correlated Engine
2026-08-01,Singapore,0.7157,6,70.9,True,Weather-Correlated Engine
2026-08-01,Rotterdam,0.6784,7,67.2,True,Weather-Correlated Engine
2026-08-01,Los Angeles,0.6271,7,62.1,True,Weather-Correlated Engine
2026-08-02,Shanghai,0.7039,6,69.7,True,Weather-Correlated Engine
2026-08-02,Singapore,0.7179,8,71.1,True,Weather-Correlated Engine
2026-08-02,Rotterdam,0.6899,7,68.3,True,Weather-Correlated Engine
2026-08-02,Los Angeles,0.607,7,60.1,True,Weather-Correlated Engine
2026-08-03,Shanghai,0.7332,6,72.6,True,Weather-Correlated Engine
2026-08-03,Singapore,0.6824,6,67.6,True,Weather-Correlated Engine
2026-08-03,Rotterdam,0.6529,7,64.6,True,Weather-Correlated Engine
2026-08-03,Los Angeles,0.5973,5,59.1,True,Weather-Correlated Engine
2026-08-04,Shanghai,0.7433,8,73.6,True,Weather-Correlated Engine
2026-08-04,Singapore,0.6779,6,67.1,True,Weather-Correlated Engine
2026-08-04,Rotterdam,0.6663,6,66.0,True,Weather-Correlated Engine
2026-08-04,Los Angeles,0.5902,4,58.4,True,Weather-Correlated Engine
2026-08-05,Shanghai,0.7304,7,72.3,True,Weather-Correlated Engine
2026-08-05,Singapore,0.6869,6,68.0,True,Weather-Correlated Engine
2026-08-05,Rotterdam,0.6857,5,67.9,True,Weather-Correlated Engine
2026-08-05,Los Angeles,0.5824,6,57.7,True,Weather-Correlated Engine
2026-08-06,Shanghai,0.706,5,69.9,True,Weather-Correlated Engine
2026-08-06,Singapore,0.7139,7,70.7,True,Weather-Correlated Engine
2026-08-06,Rotterdam,0.6539,5,64.7,True,Weather-Correlated Engine
2026-08-06,Los Angeles,0.6095,5,60.3,True,Weather-Correlated Engine
2026-08-07,Shanghai,0.7055,7,69.8,True,Weather-Correlated Engine
2026-08-07,Singapore,0.6818,6,67.5,True,Weather-Correlated Engine
2026-08-07,Rotterdam,0.6758,7,66.9,True,Weather-Correlated Engine
2026-08-07,Los Angeles,0.5951,6,58.9,True,Weather-Correlated Engine
2026-08-08,Shanghai,0.7228,6,71.6,True,Weather-Correlated Engine
2026-08-08,Singapore,0.7018,7,69.5,True,Weather-Correlated Engine
2026-08-08,Rotterdam,0.6861,6,67.9,True,Weather-Correlated Engine
2026-08-08,Los Angeles,0.6003,6,59.4,True,Weather-Correlated Engine
2026-08-09,Shanghai,0.7498,6,74.2,True,Weather-Correlated Engine
2026-08-09,Singapore,0.7059,6,69.9,True,Weather-Correlated Engine
2026-08-09,Rotterdam,0.6648,6,65.8,True,Weather-Correlated Engine
2026-08-09,Los Angeles,0.6175,5,61.1,True,Weather-Correlated Engine
2026-08-10,Shanghai,0.7142,8,70.7,True,Weather-Correlated Engine
2026-08-10,Singapore,0.6972,7,69.0,True,Weather-Correlated Engine
2026-08-10,Rotterdam,0.6837,6,67.7,True,Weather-Correlated Engine
2026-08-10,Los Angeles,0.6276,5,62.1,True,Weather-Correlated Engine
2026-08-11,Shanghai,0.734,7,72.7,True,Weather-Correlated Engine
2026-08-11,Singapore,0.6965,5,69.0,True,Weather-Correlated Engine
2026-08-11,Rotterdam,0.6623,7,65.6,True,Weather-Correlated Engine
2026-08-11,Los Angeles,0.6234,5,61.7,True,Weather-Correlated Engine
2026-08-12,Shanghai,0.7295,6,72.2,True,Weather-Correlated Engine
2026-08-12,Singapore,0.6744,5,66.8,True,Weather-Correlated Engine
2026-08-12,Rotterdam,0.651,6,64.4,True,Weather-Correlated Engine
2026-08-12,Los Angeles,0.6004,6,59.4,True,Weather-Correlated Engine
2026-08-13,Shanghai,0.7102,7,70.3,True,Weather-Correlated Engine
2026-08-13,Singapore,0.7116,8,70.5,True,Weather-Correlated Engine
2026-08-13,Rotterdam,0.6447,7,63.8,True,Weather-Correlated Engine
2026-08-13,Los Angeles,0.6041,5,59.8,True,Weather-Correlated Engine
2026-08-14,Shanghai,0.7458,6,73.8,True,Weather-Correlated Engine
2026-08-14,Singapore,0.7144,6,70.7,True,Weather-Correlated Engine
2026-08-14,Rotterdam,0.6626,5,65.6,True,Weather-Correlated Engine
2026-08-14,Los Angeles,0.6085,6,60.2,True,Weather-Correlated Engine
2026-08-15,Shanghai,0.7303,7,72.3,True,Weather-Correlated Engine
2026-08-15,Singapore,0.6752,7,66.8,True,Weather-Correlated Engine
2026-08-15,Rotterdam,0.6689,5,66.2,True,Weather-Correlated Engine
2026-08-15,Los Angeles,0.5817,4,57.6,True,Weather-Correlated Engine
2026-08-16,Shanghai,0.7172,7,71.0,True,Weather-Correlated Engine
2026-08-16,Singapore,0.6903,5,68.3,True,Weather-Correlated Engine
2026-08-16,Rotterdam,0.684,6,67.7,True,Weather-Correlated Engine
2026-08-16,Los Angeles,0.6088,7,60.3,True,Weather-Correlated Engine
2026-08-17,Shanghai,0.7351,8,72.8,True,Weather-Correlated Engine
2026-08-17,Singapore,0.7137,8,70.7,True,Weather-Correlated Engine
2026-08-17,Rotterdam,0.6876,6,68.1,True,Weather-Correlated Engine
2026-08-17,Los Angeles,0.5971,5,59.1,True,Weather-Correlated Engine
2026-08-18,Shanghai,0.7275,8,72.0,True,Weather-Correlated Engine
2026-08-18,Singapore,0.713,6,70.6,True,Weather-Correlated Engine
2026-08-18,Rotterdam,0.6766,5,67.0,True,Weather-Correlated Engine
2026-08-18,Los Angeles,0.628,5,62.2,True,Weather-Correlated Engine
2026-08-19,Shanghai,0.724,8,71.7,True,Weather-Correlated Engine
2026-08-19,Singapore,0.678,6,67.1,True,Weather-Correlated Engine
2026-08-19,Rotterdam,0.6612,7,65.5,True,Weather-Correlated Engine
2026-08-19,Los Angeles,0.5897,5,58.4,True,Weather-Correlated Engine
2026-08-20,Shanghai,0.7499,6,74.2,True,Weather-Correlated Engine
2026-08-20,Singapore,0.7172,7,71.0,True,Weather-Correlated Engine
2026-08-20,Rotterdam,0.6838,6,67.7,True,Weather-Correlated Engine
2026-08-20,Los Angeles,0.6171,7,61.1,True,Weather-Correlated Engine
2026-08-21,Shanghai,0.7339,6,72.7,True,Weather-Correlated Engine
2026-08-21,Singapore,0.6993,5,69.2,True,Weather-Correlated Engine
2026-08-21,Rotterdam,0.6772,7,67.0,True,Weather-Correlated Engine
2026-08-21,Los Angeles,0.5833,4,57.8,True,Weather-Correlated Engine
2026-08-22,Shanghai,0.7394,7,73.2,True,Weather-Correlated Engine
2026-08-22,Singapore,0.7078,6,70.1,True,Weather-Correlated Engine
2026-08-22,Rotterdam,0.6781,6,67.1,True,Weather-Correlated Engine
2026-08-22,Los Angeles,0.6147,6,60.9,True,Weather-Correlated Engine
2026-08-23,Shanghai,0.7422,7,73.5,True,Weather-Correlated Engine
2026-08-23,Singapore,0.6868,5,68.0,True,Weather-Correlated Engine
2026-08-23,Rotterdam,0.6457,7,63.9,True,Weather-Correlated Engine
2026-08-23,Los Angeles,0.6259,7,62.0,True,Weather-Correlated Engine
2026-08-24,Shanghai,0.735,8,72.8,True,Weather-Correlated Engine
2026-08-24,Singapore,0.6733,6,66.7,True,Weather-Correlated Engine
2026-08-24,Rotterdam,0.6666,6,66.0,True,Weather-Correlated Engine
2026-08-24,Los Angeles,0.6202,5,61.4,True,Weather-Correlated Engine
2026-08-25,Shanghai,0.7284,7,72.1,True,Weather-Correlated Engine
2026-08-25,Singapore,0.7103,8,70.3,True,Weather-Correlated Engine
2026-08-25,Rotterdam,0.6598,5,65.3,True,Weather-Correlated Engine
2026-08-25,Los Angeles,0.5942,4,58.8,True,Weather-Correlated Engine
2026-08-26,Shanghai,0.723,7,71.6,True,Weather-Correlated Engine
2026-08-26,Singapore,0.7157,6,70.9,True,Weather-Correlated Engine
2026-08-26,Rotterdam,0.6676,5,66.1,True,Weather-Correlated Engine
2026-08-26,Los Angeles,0.6165,6,61.0,True,Weather-Correlated Engine
2026-08-27,Shanghai,0.7278,7,72.0,True,Weather-Correlated Engine
2026-08-27,Singapore,0.7183,6,71.1,True,Weather-Correlated Engine
2026-08-27,Rotterdam,0.6873,6,68.0,True,Weather-Correlated Engine
2026-08-27,Los Angeles,0.5944,5,58.8,True,Weather-Correlated Engine
2026-08-28,Shanghai,0.7131,6,70.6,True,Weather-Correlated Engine
2026-08-28,Singapore,0.6962,5,68.9,True,Weather-Correlated Engine
2026-08-28,Rotterdam,0.6564,5,65.0,True,Weather-Correlated Engine
2026-08-28,Los Angeles,0.5808,6,57.5,True,Weather-Correlated Engine
2026-08-29,Shanghai,0.7056,6,69.9,True,Weather-Correlated Engine
2026-08-29,Singapore,0.7022,6,69.5,True,Weather-Correlated Engine
2026-08-29,Rotterdam,0.6878,7,68.1,True,Weather-Correlated Engine
2026-08-29,Los Angeles,0.5886,4,58.3,True,Weather-Correlated Engine
2026-08-30,Shanghai,0.7145,8,70.7,True,Weather-Correlated Engine
2026-08-30,Singapore,0.7039,7,69.7,True,Weather-Correlated Engine
2026-08-30,Rotterdam,0.6656,7,65.9,True,Weather-Correlated Engine
2026-08-30,Los Angeles,0.6117,6,60.6,True,Weather-Correlated Engine
2026-08-31,Shanghai,0.708,8,70.1,True,Weather-Correlated Engine
2026-08-31,Singapore,0.6772,5,67.0,True,Weather-Correlated Engine
2026-08-31,Rotterdam,0.6823,6,67.5,True,Weather-Correlated Engine
2026-08-31,Los Angeles,0.6028,4,59.7,True,Weather-Correlated Engine
2026-09-01,Shanghai,0.7484,7,74.1,True,Weather-Correlated Engine
2026-09-01,Singapore,0.7074,8,70.0,True,Weather-Correlated Engine
2026-09-01,Rotterdam,0.6421,6,63.6,True,Weather-Correlated Engine
2026-09-01,Los Angeles,0.6203,5,61.4,True,Weather-Correlated Engine
2026-09-02,Shanghai,0.7055,5,69.8,True,Weather-Correlated Engine
2026-09-02,Singapore,0.6984,5,69.1,True,Weather-Correlated Engine
2026-09-02,Rotterdam,0.6606,6,65.4,True,Weather-Correlated Engine
2026-09-02,Los Angeles,0.5883,4,58.2,True,Weather-Correlated Engine
2026-09-03,Shanghai,0.7116,6,70.4,True,Weather-Correlated Engine
2026-09-03,Singapore,0.689,7,68.2,True,Weather-Correlated Engine
2026-09-03,Rotterdam,0.6568,6,65.0,True,Weather-Correlated Engine
2026-09-03,Los Angeles,0.5997,5,59.4,True,Weather-Correlated Engine
2026-09-04,Shanghai,0.7471,7,74.0,True,Weather-Correlated Engine
2026-09-04,Singapore,0.7005,7,69.4,True,Weather-Correlated Engine
2026-09-04,Rotterdam,0.6869,5,68.0,True,Weather-Correlated Engine
2026-09-04,Los Angeles,0.6262,7,62.0,True,Weather-Correlated Engine
2026-09-05,Shanghai,0.7098,8,70.3,True,Weather-Correlated Engine
2026-09-05,Singapore,0.7161,7,70.9,True,Weather-Correlated Engine
2026-09-05,Rotterdam,0.6533,6,64.7,True,Weather-Correlated Engine
2026-09-05,Los Angeles,0.5898,4,58.4,True,Weather-Correlated Engine
2026-09-06,Shanghai,0.711,8,70.4,True,Weather-Correlated Engine
2026-09-06,Singapore,0.6793,6,67.2,True,Weather-Correlated Engine
2026-09-06,Rotterdam,0.6619,6,65.5,True,Weather-Correlated Engine
2026-09-06,Los Angeles,0.6203,7,61.4,True,Weather-Correlated Engine
2026-09-07,Shanghai,0.738,8,73.1,True,Weather-Correlated Engine
2026-09-07,Singapore,0.7079,7,70.1,True,Weather-Correlated Engine
2026-09-07,Rotterdam,0.6438,5,63.7,True,Weather-Correlated Engine
2026-09-07,Los Angeles,0.5875,4,58.2,True,Weather-Correlated Engine
2026-09-08,Shanghai,0.7006,5,69.4,True,Weather-Correlated Engine
2026-09-08,Singapore,0.703,6,69.6,True,Weather-Correlated Engine
2026-09-08,Rotterdam,0.6821,7,67.5,True,Weather-Correlated Engine
2026-09-08,Los Angeles,0.5853,4,57.9,True,Weather-Correlated Engine
2026-09-09,Shanghai,0.7372,6,73.0,True,Weather-Correlated Engine
2026-09-09,Singapore,0.6857,7,67.9,True,Weather-Correlated Engine
2026-09-09,Rotterdam,0.679,5,67.2,True,Weather-Correlated Engine
2026-09-09,Los Angeles,0.6293,6,62.3,True,Weather-Correlated Engine
2026-09-10,Shanghai,0.7222,8,71.5,True,Weather-Correlated Engine
2026-09-10,Singapore,0.6853,6,67.8,True,Weather-Correlated Engine
2026-09-10,Rotterdam,0.6471,5,64.1,True,Weather-Correlated Engine
2026-09-10,Los Angeles,0.585,6,57.9,True,Weather-Correlated Engine
2026-09-11,Shanghai,0.7474,7,74.0,True,Weather-Correlated Engine
2026-09-11,Singapore,0.7067,6,70.0,True,Weather-Correlated Engine
2026-09-11,Rotterdam,0.6461,6,64.0,True,Weather-Correlated Engine
2026-09-11,Los Angeles,0.592,6,58.6,True,Weather-Correlated Engine
2026-09-12,Shanghai,0.7014,6,69.4,True,Weather-Correlated Engine
2026-09-12,Singapore,0.6734,5,66.7,True,Weather-Correlated Engine
2026-09-12,Rotterdam,0.6505,5,64.4,True,Weather-Correlated Engine
2026-09-12,Los Angeles,0.6201,7,61.4,True,Weather-Correlated Engine
2026-09-13,Shanghai,0.7139,7,70.7,True,Weather-Correlated Engine
2026-09-13,Singapore,0.7114,8,70.4,True,Weather-Correlated Engine
2026-09-13,Rotterdam,0.6883,5,68.1,True,Weather-Correlated Engine
2026-09-13,Los Angeles,0.62,6,61.4,True,Weather-Correlated Engine
2026-09-14,Shanghai,0.728,7,72.1,True,Weather-Correlated Engine
2026-09-14,Singapore,0.7035,6,69.6,True,Weather-Correlated Engine
2026-09-14,Rotterdam,0.6448,6,63.8,True,Weather-Correlated Engine
2026-09-14,Los Angeles,0.5811,5,57.5,True,Weather-Correlated Engine
2026-09-15,Shanghai,0.7258,6,71.9,True,Weather-Correlated Engine
2026-09-15,Singapore,0.6835,5,67.7,True,Weather-Correlated Engine
2026-09-15,Rotterdam,0.6528,5,64.6,True,Weather-Correlated Engine
2026-09-15,Los Angeles,0.6033,4,59.7,True,Weather-Correlated Engine
2026-09-16,Shanghai,0.748,8,74.0,True,Weather-Correlated Engine
2026-09-16,Singapore,0.7165,7,70.9,True,Weather-Correlated Engine
2026-09-16,Rotterdam,0.6706,7,66.4,True,Weather-Correlated Engine
2026-09-16,Los Angeles,0.6285,5,62.2,True,Weather-Correlated Engine
2026-09-17,Shanghai,0.7219,6,71.5,True,Weather-Correlated Engine
2026-09-17,Singapore,0.7121,7,70.5,True,Weather-Correlated Engine
2026-09-17,Rotterdam,0.6445,6,63.8,True,Weather-Correlated Engine
2026-09-17,Los Angeles,0.5944,5,58.8,True,Weather-Correlated Engine
2026-09-18,Shanghai,0.73,6,72.3,True,Weather-Correlated Engine
2026-09-18,Singapore,0.6774,5,67.1,True,Weather-Correlated Engine
2026-09-18,Rotterdam,0.6679,6,66.1,True,Weather-Correlated Engine
2026-09-18,Los Angeles,0.6075,5,60.1,True,Weather-Correlated Engine
2026-09-19,Shanghai,0.7064,5,69.9,True,Weather-Correlated Engine
2026-09-19,Singapore,0.6774,6,67.1,True,Weather-Correlated Engine
2026-09-19,Rotterdam,0.6641,5,65.7,True,Weather-Correlated Engine
2026-09-19,Los Angeles,0.6038,5,59.8,True,Weather-Correlated Engine
2026-09-20,Shanghai,0.7335,7,72.6,True,Weather-Correlated Engine
2026-09-20,Singapore,0.6768,6,67.0,True,Weather-Correlated Engine
